	Unnamed: 0	label	sentence	pos	v_index
746	746	1	Paddy Cosgrove,  his likely replacement,  is a council hack of 21 years standing and ideal backbench fodder,  though it is hard to imagine him leading a crusade for Meadowell.	verb	8
747	747	1	Paddy Cosgrove,  his likely replacement,  is a council hack of 21 years standing and ideal backbench fodder,  though it is hard to imagine him leading a crusade for Meadowell.	verb	26
748	748	1	Therefore the admission which the Prime Minister wrung him could hardly be said to have been grudging.	verb	7
749	749	1	Then came the passage,  which appeared the television news evening and the papers the day,  the Liberal Democrats being the Trojan horse that would let Labour.	verb	25
750	750	1	There were also some lines intended for local consumption:  ‘ Higher petrol prices the Liberal Democrats…  's not gon na help a rural area…	verb	8
751	751	1	There the similarity ends,  since judging his writings Bagehot was a roaring snob,  whereas judging his heckles the heckler was not.	verb	12
752	752	1	More the point,  it was Bagehot who said:  ‘ A constitutional statesman is ingeneral a man of common opinions and uncommon abilities. ’	verb	11
753	753	1	The average man is ‘ a cool,  common person,  a considerate air,  figures his mind,  his own business to attend,  a set of ordinary opinions arising and suited ordinary life.	verb	11
754	754	1	Bagehot goes to say of Peel:  ‘ a certain peculiarity of intellect and fortune,  he was never advance of his time.	verb	20
755	755	1	Of almost all the great measures which his name is associated,  he attained great eminence as an opponent before he attained even greater eminence as their advocate. ’	verb	27
756	756	1	It is also a warning all hack Tories who think that it is a telling blow Kinnock to keep on pointing that he has reversed his opinions unilateral nuclear disarmament,  British membership of the EC,  or anything else.	verb	7
757	757	1	But the most striking thing Bagehot 's essay Peel,  inthelightof the last full week of election campaign,  is that it simply does not apply Major atall.	verb	19
758	758	1	But last Saturday Major climbed soapbox in Luton.	verb	8
759	759	1	The jubilant word Kinnock 's camp was that Major was behaving more like an opposition leader than a prime minister.	verb	1
760	760	1	The jubilant word Kinnock 's camp was that Major was behaving more like an opposition leader than a prime minister.	verb	6
761	761	1	But there seemed nothing wrong the head of government appearing to be the challenger the hustings.	verb	14
762	762	1	President Truman did so a campaign which no-one expected him to win,  and he won.	verb	6
763	763	1	He hardened his opposition both,  despite the fact that his own party chairman had once favoured the first,  and vocal forces his Scottish party were insupportof the second.	verb	1
764	764	1	Once soapbox came,  Major campaigned asif he would now do and say what he really thought.	verb	2
765	765	1	Central Office,  and around his entourage,  came the unmistakable signs of fair weather friends preparing to detach themselves blame for defeat.	verb	18
766	766	1	But their work is hampered by lack of money.	verb	4
767	767	1	The researchers,  headed by Dr Margaret Klinowska,  a Cambridge biologist,  and David Goodson,  an expert acoustic engineering Loughborough University,  say new data shows that plastic sound reflectors to fishing nets can warn dolphins of hazards.	verb	28
768	768	1	Mr Goodson,  who became interested the sonar capacity of dolphins hearing one while swimming off the Welsh coast,  has experimented with various shapes of sound reflectors.	verb	27
769	769	1	In the Moray Firth,  they placed a ‘ headline barrier ’,  from which they had suspended reflectors at two-metre intervals.	verb	9
770	770	1	In the Moray Firth,  they placed a ‘ headline barrier ’,  from which they had suspended reflectors at two-metre intervals.	verb	16
771	771	1	Dolphins swimming near the barrier altered their behaviour to avoid,  the result,  the scientists believe,  of them detecting sonar echoes from the reflectors.	verb	4
772	772	1	Dolphins swimming near the barrier altered their behaviour to avoid,  the result,  the scientists believe,  of them detecting sonar echoes from the reflectors.	verb	23
773	773	1	Hilda Amiel,  alleged to be the very godmother of fake art,  has been arraigned for her part what the US Attorney calls the ‘ single largest worldwide source and distribution network of bogus prints ’.	verb	7
774	774	1	But her husband did consolation Saturday,  as we talked Scotch and Peking duck:  the sound of American cheers for his robust version of Boris Godunov.	verb	23
775	775	1	LA MAMA ETC—  for ‘ Experimental Theatre Company ’—  is a tiny cauldron of a theatre on the Lower East Side,  the creation of the extraordinary Ellen Stewart.	verb	12
776	776	1	Like any house 's demanding,  idiosyncratic,  small and truly experimental,  it 's trouble—  $150,000 the red,  the serious prospect of closing.	verb	6
777	777	1	THE crusade to make everyone guilty everything,  there is a new technique:  tetranalysis,  the study of colour,  sound,  motion and form movies.	verb	2
778	778	1	The National Association for the Advancement of Coloured People tried it to scourge Hollywood;  but Hollywood just giggled.	verb	12
779	779	1	The perils of ignoring advice were well illustrated by Angel of Bengal ( C4 ),  the True Stories documentary by Anna Raphael which was by turns hilarious and enraging.	verb	8
780	780	1	An earlier film by Raphael,  The Persuaders ( 1986 ),  charted the transformation of Ricki Rytasha,  which occurred at the Hare Krishna Temple in London,  and her uneasy relationship her guru there.	verb	10
781	781	1	It is devoted instead the worship of the charitable Rytasha,  who is not content simply to hand over the cash but insists,  an unfortunate hangover her Hare Krishna days,  posturing as ‘ a spiritual master ’.	verb	2
782	782	1	It is devoted instead the worship of the charitable Rytasha,  who is not content simply to hand over the cash but insists,  an unfortunate hangover her Hare Krishna days,  posturing as ‘ a spiritual master ’.	verb	26
783	783	1	It is not that prospects for earnings are 10 p.c. better that they were the middle of last week,  but it is possible to argue that prospects are that much better than they would have been a Labour government and that the market was discounting such a result.	verb	4
784	784	1	It is not that prospects for earnings are 10 p.c. better that they were the middle of last week,  but it is possible to argue that prospects are that much better than they would have been a Labour government and that the market was discounting such a result.	verb	46
785	785	1	The FT-SE failed to hold its gains yesterday but shortly opening it was only six points last September 's previous record closing level.	verb	24
786	786	1	The change employment may not always be so favourable as yesterday 's either,  but the market is now starting to feel bullish and looking for a FT-SE of 3,000 year.	verb	22
787	787	1	There is going to be a great deal of pain the market place now. ’	verb	9
788	788	1	an earlier than expected Commercial Court judgment,  Mr Justice Saville found that the members had not produced enough evidence of irregularities the ‘ LMX spiral ’,  which sends catastrophe risks swirling the market to stop the usual process of calling cash deposits to make good syndicate losses.	verb	26
